order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
5d322f251f819899cfcc89e316e4f4d2,bc885bb1e1900615d4ddc8d81396e5fe,delivered,2017-05-19T23:55:17.000Z,2017-05-20T01:25:27.000Z,2017-05-23T10:19:31.000Z,2017-05-24T16:47:39.000Z,2017-06-02T00:00:00.000Z
f7e0a0ee22f80001cc0e9e7f0b906890,72497daddd289ecfc6ea0c12c61d3c26,delivered,2017-05-20T00:04:17.000Z,2017-05-20T01:15:12.000Z,2017-05-24T10:37:35.000Z,2017-05-31T11:26:49.000Z,2017-06-13T00:00:00.000Z
d265c4938775151455ccd396e3261cf3,2dc3ac5aa15ab1f73e0a967eee09c436,delivered,2017-05-20T00:19:41.000Z,2017-05-20T01:22:47.000Z,2017-05-24T10:57:58.000Z,2017-06-01T15:09:42.000Z,2017-06-20T00:00:00.000Z
a89eed32f0011eb66dcf2beb3d0fb255,e196a100446474c3e476a17fcbe8ac02,delivered,2017-05-20T00:26:11.000Z,2017-05-20T01:25:20.000Z,2017-05-22T17:52:33.000Z,2017-05-31T13:09:49.000Z,2017-06-22T00:00:00.000Z
51efa345a1180ca3879442a31b0a265a,904805ce22729b9b724813c35df3973c,delivered,2017-05-20T01:57:17.000Z,2017-05-20T02:10:15.000Z,2017-05-29T12:45:45.000Z,2017-06-24T10:23:54.000Z,2017-07-19T00:00:00.000Z
ca5824dc67bc4de20753f881aede6b1f,243705e236a65396ce7d8f081bfc53be,delivered,2017-05-20T02:38:23.000Z,2017-05-23T03:23:16.000Z,2017-05-23T15:43:29.000Z,2017-05-29T19:16:48.000Z,2017-06-13T00:00:00.000Z
16c24987724018f73b746aacfbb5f8e8,ffdc2af7160aed3bad21cbc8ec68c0c5,delivered,2017-05-20T02:48:00.000Z,2017-05-23T03:50:25.000Z,2017-06-05T13:58:19.000Z,2017-06-16T16:52:02.000Z,2017-06-09T00:00:00.000Z
ff28c0612d31703caeb619081868bd35,9584350801d16bfb6670a6ed33331336,delivered,2017-05-20T03:00:18.000Z,2017-05-20T03:30:18.000Z,2017-05-23T08:39:58.000Z,2017-05-29T16:25:33.000Z,2017-06-28T00:00:00.000Z
fa83e155dfa5da681c4754559e6d1043,4a0a9ff7be23502c8356f3b5fbf5472c,shipped,2017-05-20T07:49:33.000Z,2017-05-20T08:03:19.000Z,2017-05-24T11:55:56.000Z,,2017-06-13T00:00:00.000Z
4fc320374afd63a53d0b5607ef49113c,e8ae3b3d200846af695118ba15688352,delivered,2017-05-20T07:59:38.000Z,2017-05-20T08:10:09.000Z,2017-05-23T13:37:42.000Z,2017-05-31T06:06:58.000Z,2017-06-22T00:00:00.000Z
0adea70aa873a352ff8c3646aec71c31,7949f58c22788fc436d73186a078e0ad,delivered,2017-05-20T08:41:39.000Z,2017-05-20T08:55:12.000Z,2017-05-26T06:08:32.000Z,2017-06-01T11:41:36.000Z,2017-06-16T00:00:00.000Z
d0a9dafd211ac9467af0318383ef4da1,93f65b919bc7065e77d662b9f51248ea,delivered,2017-05-20T08:53:30.000Z,2017-05-20T09:05:06.000Z,2017-05-24T15:39:47.000Z,2017-06-01T16:49:40.000Z,2017-06-16T00:00:00.000Z
113a4f0ccb14984c0e48ae43a43d0214,e0971b72a2d7a7d471ea3122bbccf9a5,delivered,2017-05-20T09:12:14.000Z,2017-05-23T04:22:36.000Z,2017-05-23T16:32:24.000Z,2017-05-24T22:14:00.000Z,2017-06-02T00:00:00.000Z
4b9d4dd62814524c9244f8ca0bd377d1,e455f2d619b05659221d21dcb2f1de15,delivered,2017-05-20T09:16:51.000Z,2017-05-20T09:31:35.000Z,2017-05-25T16:15:50.000Z,2017-06-05T17:53:40.000Z,2017-06-16T00:00:00.000Z
75769af508ae5e105845b3b4813fa07a,a4850b2f860df2ca227654e927a7f34d,delivered,2017-05-20T09:56:04.000Z,2017-05-20T10:05:10.000Z,2017-05-23T17:08:46.000Z,2017-05-27T11:09:45.000Z,2017-06-14T00:00:00.000Z
723db1939d651ba15a49cbd180680b62,8ff0b4ff2d23f16dc616451a1094b487,delivered,2017-05-20T10:20:37.000Z,2017-05-20T11:00:05.000Z,2017-05-24T14:04:09.000Z,2017-06-08T13:43:53.000Z,2017-06-13T00:00:00.000Z
c94aabd5205ddd8647579a7bdebd6992,4aaee5e291f07b23b75b11f67bd9c776,delivered,2017-05-20T10:30:23.000Z,2017-05-20T10:42:55.000Z,2017-05-26T10:08:02.000Z,2017-05-31T12:20:00.000Z,2017-06-14T00:00:00.000Z
d7ebe26f7b9c7600c40edd2b0edc7afc,994ce8a078d9b40c268787c6ff42d514,delivered,2017-05-20T10:41:57.000Z,2017-05-23T03:22:53.000Z,2017-05-25T10:37:45.000Z,2017-06-06T18:52:29.000Z,2017-07-03T00:00:00.000Z
1ca9b19a39f0b18a4a1470eba6eb5cda,39003dbbc1288a363449f30527539286,delivered,2017-05-20T11:04:54.000Z,2017-05-20T11:15:20.000Z,2017-05-22T14:33:45.000Z,2017-05-29T10:22:39.000Z,2017-06-23T00:00:00.000Z
8e8f66d7e07a38eded748a76f43cff5f,2bcf917d6b43a5ad3406a0efc3ba7ab5,delivered,2017-05-20T11:19:39.000Z,2017-05-20T11:30:29.000Z,2017-05-22T09:02:03.000Z,2017-05-23T11:42:29.000Z,2017-06-09T00:00:00.000Z
f0670859ef34f8878debeb534fdcd855,951034aede95c25c0108682c6253fdfa,delivered,2017-05-20T11:33:36.000Z,2017-05-20T11:42:44.000Z,2017-05-22T08:03:52.000Z,2017-05-31T10:23:44.000Z,2017-06-27T00:00:00.000Z
0716d86faf8bd36dcb5bdaee6777b272,1722422d4c5041e9c2157a76461fc2a5,delivered,2017-05-20T11:37:34.000Z,2017-05-20T11:45:19.000Z,2017-05-22T18:16:39.000Z,2017-05-29T06:57:52.000Z,2017-06-13T00:00:00.000Z
c47922259d4b3e4ebabff76d8dbf3f31,0fb2d5ea71450c62f5a0c94c0fb18de9,delivered,2017-05-20T11:40:05.000Z,2017-05-20T11:55:10.000Z,2017-05-23T08:17:23.000Z,2017-05-29T06:53:49.000Z,2017-06-14T00:00:00.000Z
f6f9344efc918f1e00ab84c014aa21d7,166478efeed4f9a861164b4ff5acfe8b,delivered,2017-05-20T11:43:49.000Z,2017-05-20T11:55:16.000Z,2017-05-25T14:33:53.000Z,2017-06-06T16:10:52.000Z,2017-06-21T00:00:00.000Z
aa7de70d0bf642d7221cb9b450e21780,5025f49aa0feab6544b796e66b8e54ce,delivered,2017-05-20T11:55:29.000Z,2017-05-23T04:03:11.000Z,2017-05-25T09:07:37.000Z,2017-05-29T18:37:44.000Z,2017-06-02T00:00:00.000Z
b6420ae713eeeea2dfa52750bab876b2,908da3238812331bbc1e8bca51b1911a,delivered,2017-05-20T12:04:03.000Z,2017-05-23T03:35:18.000Z,2017-05-23T10:19:30.000Z,2017-05-31T10:33:53.000Z,2017-06-13T00:00:00.000Z
6771f603cb0053ec81ea51a2569ffcd5,8771869f4c94bbe33e23bf3277d5ca1f,delivered,2017-05-20T12:24:25.000Z,2017-05-20T13:32:19.000Z,2017-05-22T14:43:15.000Z,2017-05-26T08:51:52.000Z,2017-06-13T00:00:00.000Z
e2366f83c01269762e71b77254a6859c,faf620ef3ae77d18586f3d921d677e18,delivered,2017-05-20T12:41:12.000Z,2017-05-23T04:05:14.000Z,2017-05-23T14:22:37.000Z,2017-06-02T14:27:04.000Z,2017-06-21T00:00:00.000Z
d62bab5c91a792f0334cb97ec1e8e6fe,6e1b5a35fe781fdcb134c79e76bf857b,delivered,2017-05-20T12:47:35.000Z,2017-05-22T06:43:14.000Z,2017-05-22T11:04:54.000Z,2017-05-23T13:33:28.000Z,2017-06-02T00:00:00.000Z
ee5dbc8989dbc768ce58b68213bfc285,5eaeefaff41fd7faf56fbffae6758e5c,delivered,2017-05-20T13:22:52.000Z,2017-05-20T13:35:24.000Z,2017-05-22T13:32:01.000Z,2017-05-26T16:07:45.000Z,2017-06-09T00:00:00.000Z
758fbb6d7ea877ff4005851bb75238c2,99b4d43e6fe62bf8ac5142de557dd80b,delivered,2017-05-20T13:29:03.000Z,2017-05-20T13:43:25.000Z,2017-05-25T09:27:44.000Z,2017-06-09T10:49:33.000Z,2017-06-09T00:00:00.000Z
3e1d096455531309ff1f946ed0f580cc,e87f6224556205ac036d949a6b6a6e85,delivered,2017-05-20T13:34:44.000Z,2017-05-23T03:45:11.000Z,2017-05-24T12:41:38.000Z,2017-05-25T15:44:04.000Z,2017-06-13T00:00:00.000Z
2db959b538f9d43d4e42321f2c1bf61d,4cacb8a14806d01a3197100d486be80f,delivered,2017-05-20T13:35:44.000Z,2017-05-21T13:42:26.000Z,2017-05-24T17:43:11.000Z,2017-05-29T11:07:53.000Z,2017-06-20T00:00:00.000Z
0a33a983476b5e9f23c0fc9f95c9682f,150905efd2cdad1d4581853bdace0f0f,delivered,2017-05-20T13:52:42.000Z,2017-05-20T14:05:21.000Z,2017-05-22T15:45:20.000Z,2017-05-29T11:59:50.000Z,2017-06-05T00:00:00.000Z
a9d38693624248a1c9857cdbbb58d709,5e1c0ff5fa54de8e128dc1e4c28313c7,delivered,2017-05-20T13:53:46.000Z,2017-05-20T14:05:33.000Z,2017-05-23T08:37:42.000Z,2017-05-26T12:53:32.000Z,2017-06-12T00:00:00.000Z
fee8776149b7a035c6cd262ac33d4bd6,b9be4e17cb15a55a8831710d16b78c7c,delivered,2017-05-20T14:00:07.000Z,2017-05-20T14:10:21.000Z,2017-05-24T14:11:47.000Z,2017-05-30T08:24:03.000Z,2017-06-13T00:00:00.000Z
24b08ee14cecb10e34d167467693c3d1,4ffb0b02816de65a0d11a97beda76f86,delivered,2017-05-20T14:01:25.000Z,2017-05-21T14:05:18.000Z,2017-05-22T14:09:11.000Z,2017-05-23T17:03:57.000Z,2017-06-02T00:00:00.000Z
d799d9179d71dbb119be4733fa817085,2ec3c08e30b58b6ecb63f16a7e3d9802,delivered,2017-05-20T14:16:40.000Z,2017-05-20T14:30:21.000Z,2017-05-22T10:16:57.000Z,2017-05-24T12:13:47.000Z,2017-06-02T00:00:00.000Z
cbf3df6a869d7cafcbab3096706ec7a7,404bc4f331361fa69eac240e6e2d6431,delivered,2017-05-20T14:17:44.000Z,2017-05-20T14:30:19.000Z,2017-05-24T16:54:57.000Z,2017-05-30T13:07:13.000Z,2017-06-09T00:00:00.000Z
6eb9f3d505ab7a74d384c6b0acf7d57e,4d92a3b7a734fdf21d16feba6dbdd95e,delivered,2017-05-20T14:42:05.000Z,2017-05-20T14:55:08.000Z,2017-05-22T10:16:57.000Z,2017-05-23T12:42:30.000Z,2017-06-02T00:00:00.000Z
62443c2da9793d002ab03c769ccfcc2a,ca8476b916b46b0b89296c94868541ce,delivered,2017-05-20T14:44:05.000Z,2017-05-21T14:55:08.000Z,2017-05-23T09:22:33.000Z,2017-06-08T09:41:16.000Z,2017-06-29T00:00:00.000Z
8cab96495293d1bfed0c4f34ae7fb9e9,e18e455d09f8bdb9e3754303e9b37b85,delivered,2017-05-20T15:07:59.000Z,2017-05-20T15:32:12.000Z,2017-05-22T14:43:18.000Z,2017-05-23T10:16:59.000Z,2017-06-02T00:00:00.000Z
933152b06031ce4bee7095fea4cd6e32,3c99507a4adc8abe0200938654a09c68,delivered,2017-05-20T15:09:28.000Z,2017-05-21T15:15:20.000Z,2017-05-25T16:15:54.000Z,2017-05-29T15:52:47.000Z,2017-06-09T00:00:00.000Z
cdbd6a9fbdb7302360e7c110ce85381f,1b957db31d28b6dc6c7a098676c03609,delivered,2017-05-20T15:15:37.000Z,2017-05-23T14:22:57.000Z,2017-05-26T07:47:47.000Z,2017-06-06T10:42:37.000Z,2017-06-20T00:00:00.000Z
05b44fc08ced0af18eba71e859288f3e,b92268b0950d4673dcc0b8e1fd1ae17d,delivered,2017-05-20T15:25:39.000Z,2017-05-20T15:35:40.000Z,2017-05-22T16:03:17.000Z,2017-05-31T11:43:23.000Z,2017-06-13T00:00:00.000Z
98826cd8a97e41725b525e492a8d7571,4415b9cc1e718722dd4bf4a79ccb08e0,delivered,2017-05-20T15:38:28.000Z,2017-05-20T15:50:08.000Z,2017-05-24T12:37:01.000Z,2017-05-29T14:48:12.000Z,2017-06-13T00:00:00.000Z
1c5ab74a30a7b379ed18bd97d700d84a,1a4fc142d7cf2bb9a8e0852b67f2746d,delivered,2017-05-20T15:43:34.000Z,2017-05-20T16:45:23.000Z,2017-05-23T10:37:58.000Z,2017-05-26T09:58:51.000Z,2017-06-22T00:00:00.000Z
d1a2f198bf6d06a0c46f0a5cc53f1984,2aa68f32b3abedf8ec5c24887379176e,delivered,2017-05-20T15:46:52.000Z,2017-05-21T15:55:18.000Z,2017-05-24T07:22:08.000Z,2017-06-02T10:43:11.000Z,2017-06-23T00:00:00.000Z
fb5e71b90bc82484e81d1c9d076a4ec3,6bb61e20ad7cb7dacb55ff30900f3623,delivered,2017-05-20T15:47:20.000Z,2017-05-20T16:02:53.000Z,2017-05-26T14:45:10.000Z,2017-05-27T04:14:54.000Z,2017-06-13T00:00:00.000Z
3fc21839ff46deb51ed5e5d0d549923a,b1173bd14fa71771c6a4219a69cb5559,delivered,2017-05-20T15:52:55.000Z,2017-05-20T16:05:19.000Z,2017-05-22T09:57:55.000Z,2017-05-29T09:45:36.000Z,2017-06-09T00:00:00.000Z
cdb66326ea0bdac7baf24b38a67af09c,1d44cd7b03a23dfb895280df96602387,delivered,2017-05-20T15:56:23.000Z,2017-05-20T16:05:20.000Z,2017-05-23T09:52:01.000Z,2017-06-01T13:31:50.000Z,2017-06-13T00:00:00.000Z
f488ec10381a645d100c8e7ad0c6eab4,ca2c8da904afb50e7bf8708acea51f6a,delivered,2017-05-20T15:56:32.000Z,2017-05-23T04:22:39.000Z,2017-05-24T14:36:05.000Z,2017-06-05T14:22:25.000Z,2017-06-13T00:00:00.000Z
6ca2f668191c33ed41c967acf4b9841d,4f568de074677b8b87aed460e1b9fe93,delivered,2017-05-20T16:07:06.000Z,2017-05-23T03:31:22.000Z,2017-05-23T11:20:59.000Z,2017-05-29T13:23:48.000Z,2017-06-16T00:00:00.000Z
a9a4989d18319f417053642957c9da22,a751b57dd2b8363edf70ff739a358bd9,delivered,2017-05-20T16:24:16.000Z,2017-05-22T12:48:07.000Z,2017-05-30T12:17:18.000Z,2017-06-09T16:25:52.000Z,2017-07-20T00:00:00.000Z
2cce76800d1714350808d3b4c0a48d58,5030a4d1a017db1f978c6ea1260d1ac9,delivered,2017-05-20T16:37:21.000Z,2017-05-20T16:50:17.000Z,2017-05-23T14:28:46.000Z,2017-06-07T07:26:47.000Z,2017-06-14T00:00:00.000Z
6d2902f0339a16700f1e5f8649112ef3,37d102be3b621f10e235c1e5420f00c1,delivered,2017-05-20T16:42:07.000Z,2017-05-20T16:55:14.000Z,2017-05-23T13:37:51.000Z,2017-05-25T15:21:40.000Z,2017-06-02T00:00:00.000Z
09b70d085a1bfb3b4b2ad8b7c7e43353,c1763055037cbee9f13fb9f115aea5a3,delivered,2017-05-20T17:04:34.000Z,2017-05-20T17:22:47.000Z,2017-05-22T17:07:45.000Z,2017-05-29T16:12:47.000Z,2017-06-13T00:00:00.000Z
3ae5336eaaf24d7728df78a105ed61af,bcd4be22349c077e997a325f0a5b8e81,delivered,2017-05-20T17:14:45.000Z,2017-05-20T17:25:13.000Z,2017-05-23T15:54:37.000Z,2017-05-31T07:18:05.000Z,2017-06-13T00:00:00.000Z
9d33c379ff2539cb31da19fefc2c1d23,30eb033094de52a963d1812ed53a4c65,delivered,2017-05-20T17:21:50.000Z,2017-05-20T17:30:15.000Z,2017-05-22T10:38:55.000Z,2017-05-23T14:03:57.000Z,2017-06-02T00:00:00.000Z
93be546e44a3791eed28fb2e62d9c319,d504ed48289a486011aa8d8bb07f049c,delivered,2017-05-20T17:37:50.000Z,2017-05-20T17:50:29.000Z,2017-05-22T09:15:40.000Z,2017-05-25T12:43:00.000Z,2017-06-14T00:00:00.000Z
ba7da71e493836130bdb223e6e2fd4d4,ce3eb6d026457e39761863f83fcda774,delivered,2017-05-20T17:45:52.000Z,2017-05-20T17:55:12.000Z,2017-05-25T15:56:29.000Z,2017-06-11T07:47:43.000Z,2017-06-13T00:00:00.000Z
fb892328bc44b33ea7c52b5aad09416e,baf13475dde3287ce4b015d7229a534e,delivered,2017-05-20T17:46:21.000Z,2017-05-23T04:15:24.000Z,2017-05-23T12:32:53.000Z,2017-06-05T10:35:37.000Z,2017-06-12T00:00:00.000Z
7034679df131fe7f52587694f54483f7,cf50ec4dab12bc5a10e41e6e4b085545,delivered,2017-05-20T17:52:37.000Z,2017-05-20T18:05:17.000Z,2017-05-23T10:29:57.000Z,2017-05-31T08:42:46.000Z,2017-06-13T00:00:00.000Z
20b6d93cb808407fbfa6438a2582538c,9ba5995f589c7b34e63b60f5c5636a89,delivered,2017-05-20T17:52:48.000Z,2017-05-20T18:05:36.000Z,2017-05-22T11:05:03.000Z,2017-05-24T14:32:50.000Z,2017-06-02T00:00:00.000Z
04d0a4d84d5dc9cc343ca4d0e4120a4d,8e31bcb3d20439f3d6c67160d9df093b,delivered,2017-05-20T18:34:35.000Z,2017-05-20T18:50:14.000Z,2017-05-24T09:52:43.000Z,2017-05-29T09:58:00.000Z,2017-06-13T00:00:00.000Z
cd746016263cf0a8ac68de73ee79506d,9408e45694a5a6097fadf09ebdc5e4bf,delivered,2017-05-20T18:38:05.000Z,2017-05-20T18:50:15.000Z,2017-05-24T09:03:15.000Z,2017-05-31T09:13:52.000Z,2017-06-13T00:00:00.000Z
2ceb6637c42b2ccc41b9949f731f995f,d5c3c53a147864a64bc701b14879753f,delivered,2017-05-20T19:07:02.000Z,2017-05-21T09:32:31.000Z,2017-05-25T06:03:14.000Z,2017-06-01T12:19:57.000Z,2017-06-23T00:00:00.000Z
b40e6b17c67577727373280e84a1219b,572f9a5f953e8da7b990923e57e13ade,delivered,2017-05-20T19:09:21.000Z,2017-05-21T09:32:56.000Z,2017-05-22T13:04:34.000Z,2017-05-24T09:07:41.000Z,2017-06-14T00:00:00.000Z
dfee867c0e46410af48a712d2a4fa179,e06b5eac4efd083342ea205ec68fa5ba,processing,2017-05-20T19:09:21.000Z,2017-05-21T09:31:55.000Z,,,2017-06-13T00:00:00.000Z
1a945a3b76b7ad9955320a6a9000b567,fff1da51c6d3b52986925d7bcd8a6d30,delivered,2017-05-20T19:16:32.000Z,2017-05-23T03:22:56.000Z,2017-05-23T15:43:29.000Z,2017-05-29T19:07:42.000Z,2017-06-19T00:00:00.000Z
c20880befd228c3983ddefda4f2549db,f6f71a017148c4026116257e000e95a7,delivered,2017-05-20T19:30:11.000Z,2017-05-21T09:31:16.000Z,2017-05-22T10:06:03.000Z,2017-05-23T13:43:27.000Z,2017-06-02T00:00:00.000Z
8099ad6fc17173a53f09ba11910314ba,7132ea39e431e581e7f0fd9f0ef2d54a,delivered,2017-05-20T19:31:30.000Z,2017-05-21T09:32:14.000Z,2017-05-22T09:35:52.000Z,2017-06-01T16:32:46.000Z,2017-06-26T00:00:00.000Z
510c373425eabae593ad4cb8953d60f0,6668327c4285ae69687ecc0b3cd7c888,delivered,2017-05-20T19:45:02.000Z,2017-05-23T04:10:29.000Z,2017-05-23T13:10:31.000Z,2017-05-27T05:37:40.000Z,2017-06-13T00:00:00.000Z
fcc99cd0e2e395ebfbc21ba1e33a178a,ec4f0c1a966fa191a5ce04755a019dfe,delivered,2017-05-21T07:57:40.000Z,2017-05-22T10:39:23.000Z,2017-05-23T11:27:15.000Z,2017-05-29T14:27:52.000Z,2017-06-19T00:00:00.000Z
a53f0870aa46960c914e6e0fd739304b,a7ceb6b7f4879047ce555dbbd233bccb,delivered,2017-05-21T07:57:45.000Z,2017-05-22T10:42:02.000Z,2017-05-22T12:17:30.000Z,2017-05-25T09:22:21.000Z,2017-06-13T00:00:00.000Z
6e2916ee4de2e65b95b2429f865374f7,4a3563f10fbe3850e2afd7e6d6b54ca3,delivered,2017-05-21T07:57:53.000Z,2017-05-21T09:32:11.000Z,2017-05-24T10:45:04.000Z,2017-06-02T14:33:51.000Z,2017-06-13T00:00:00.000Z
9a84ad63a942918f330f5009401daed0,bbe15d08a1a1f8283a2278dfcbe85148,delivered,2017-05-21T07:57:56.000Z,2017-05-22T10:41:39.000Z,2017-05-22T09:41:01.000Z,2017-05-29T09:09:59.000Z,2017-06-16T00:00:00.000Z
3e53d7fbc6342fe8c6ac3b64df14d3eb,2a8b1640932137497bd86e83df558d64,delivered,2017-05-21T07:58:02.000Z,2017-05-23T07:55:15.000Z,2017-05-23T15:37:20.000Z,2017-05-31T08:27:53.000Z,2017-06-13T00:00:00.000Z
2ea8de59b8ab0ffadb485508fae5f608,6d92f68ebcc8f9931a3cf051fde4dc8e,delivered,2017-05-21T07:58:04.000Z,2017-05-22T10:39:25.000Z,2017-05-24T12:14:25.000Z,2017-05-25T12:07:48.000Z,2017-06-06T00:00:00.000Z
bf737c2aafd98353171a777c526656df,fb0153959477d7ea9b59c4a8c4486c17,delivered,2017-05-21T07:59:20.000Z,2017-05-22T20:55:19.000Z,2017-05-23T15:47:22.000Z,2017-05-30T12:03:23.000Z,2017-06-13T00:00:00.000Z
497f97bb280fe07465c3833fdfc04736,f820fd9b314fb28e6f839b478429157e,delivered,2017-05-21T07:59:38.000Z,2017-05-21T09:32:47.000Z,2017-05-24T12:14:25.000Z,2017-06-16T06:36:22.000Z,2017-06-14T00:00:00.000Z
2699d27682691fa4f6be5cfde364a833,892d34f72485fd31f213fd0786900a3f,delivered,2017-05-21T07:59:40.000Z,2017-05-21T09:31:47.000Z,2017-05-26T09:58:28.000Z,2017-06-03T07:38:53.000Z,2017-06-19T00:00:00.000Z
10b352cbe8aabe99a33f470405f12ce6,69688283a11fd062da0abccc47d0adee,delivered,2017-05-21T07:59:59.000Z,2017-05-21T09:10:23.000Z,2017-05-23T14:21:18.000Z,2017-05-31T08:42:42.000Z,2017-06-26T00:00:00.000Z
204c3a076103a93b98207df2faeb6b4c,c908a3e881a6b1e45aba3336b478f445,delivered,2017-05-21T08:00:00.000Z,2017-05-21T09:10:28.000Z,2017-05-23T15:53:43.000Z,2017-06-07T12:44:59.000Z,2017-06-21T00:00:00.000Z
07adb4d17fca01935d0590d775e9569f,2f4bea643782bf139a849858c4a30e86,delivered,2017-05-21T08:00:01.000Z,2017-05-23T03:45:22.000Z,2017-05-30T11:23:49.000Z,2017-06-05T14:00:02.000Z,2017-06-16T00:00:00.000Z
fa6d6d6a627b660b3cfc54477126473f,c247a212d5bba55bd9cfc5966329538e,delivered,2017-05-21T08:00:05.000Z,2017-05-22T10:39:46.000Z,2017-05-22T18:13:33.000Z,2017-05-26T10:00:09.000Z,2017-06-09T00:00:00.000Z
148988b3acaa4d165fe1b3cfeff74a1f,8e7acd795f393bba117941db9fbbe18d,delivered,2017-05-21T08:00:06.000Z,2017-05-22T10:42:04.000Z,2017-05-23T12:34:14.000Z,2017-05-30T08:11:54.000Z,2017-06-13T00:00:00.000Z
64619901c45fba79638d666058bf6be6,3a1dda1ede23d7e71753e80d7f22c2c4,delivered,2017-05-21T08:00:08.000Z,2017-05-21T09:32:36.000Z,2017-05-22T08:59:27.000Z,2017-05-24T12:07:35.000Z,2017-06-09T00:00:00.000Z
7dda251cd0ccf3b0e0ff56d62b779fdc,d506c0d4abd2528e9fddb923894a9dda,delivered,2017-05-21T08:00:14.000Z,2017-05-22T10:41:43.000Z,2017-05-22T10:40:10.000Z,2017-05-23T08:49:42.000Z,2017-06-02T00:00:00.000Z
440b5d8129165b7e04b3c37e3a5e93d7,e5ab6fc023040b192a77e7579dfccd62,delivered,2017-05-21T08:01:31.000Z,2017-05-22T10:41:28.000Z,2017-06-06T12:26:27.000Z,2017-06-13T06:51:53.000Z,2017-08-23T00:00:00.000Z
4169c051a7504b1c9cba59f48afaac3b,d41debf49d2fa37452a19e1aa1358005,delivered,2017-05-21T08:01:38.000Z,2017-05-22T08:02:56.000Z,2017-05-23T15:53:42.000Z,2017-05-31T10:45:46.000Z,2017-06-14T00:00:00.000Z
96e7a3c4942a286dc88f85fffcdfbf50,c32d792dfee718dffd6cd61fc89f23d6,delivered,2017-05-21T08:01:38.000Z,2017-05-21T09:05:10.000Z,2017-05-22T16:13:58.000Z,2017-06-02T14:15:02.000Z,2017-06-09T00:00:00.000Z
efcd8852328a37fca811747c09c6fb69,1471498aaeb8618816b95071d851da29,delivered,2017-05-21T08:01:40.000Z,2017-05-22T10:39:14.000Z,2017-05-22T12:48:50.000Z,2017-05-24T15:05:49.000Z,2017-06-02T00:00:00.000Z
84335fd0be72b2dd61ba2f73f389d28a,d21616a7f6c6949c83026ea92b5f8503,delivered,2017-05-21T08:01:54.000Z,2017-05-23T04:03:11.000Z,2017-05-23T14:40:59.000Z,2017-05-29T07:49:31.000Z,2017-06-16T00:00:00.000Z
8a9e4058bd52b1df24af22b9cd604f87,62fd641e1ebc8e22418e3dc08a5381f3,delivered,2017-05-21T08:01:57.000Z,2017-05-22T10:39:43.000Z,2017-05-22T10:52:17.000Z,2017-05-24T12:41:57.000Z,2017-06-13T00:00:00.000Z
fceb38f42fbf13b53a6253648c8d47cf,d5c38f60d37fed94adf6911209686a32,delivered,2017-05-21T08:02:01.000Z,2017-05-21T09:04:31.000Z,2017-05-22T16:17:52.000Z,2017-05-30T07:17:44.000Z,2017-06-13T00:00:00.000Z
beea8116a9908f0390812fd77d9b1f2e,f7eab7d0e27f9ebe87e9db3c3c01eee3,delivered,2017-05-21T08:03:32.000Z,2017-05-23T03:55:17.000Z,2017-05-24T12:36:57.000Z,2017-05-29T14:17:47.000Z,2017-06-16T00:00:00.000Z
028e1ce5e085cc7810f340572c316b35,98250a166957267b24eafb8fd85d8415,delivered,2017-05-21T08:03:50.000Z,2017-05-21T09:04:28.000Z,2017-05-23T15:48:57.000Z,2017-05-30T14:24:31.000Z,2017-06-14T00:00:00.000Z
4a5dd77c42df1a4cf21c142eaacf866f,1105a2d90809705d9c8877de0404e82d,delivered,2017-05-21T08:04:02.000Z,2017-05-21T09:15:08.000Z,2017-05-25T15:59:57.000Z,2017-06-02T16:54:44.000Z,2017-06-13T00:00:00.000Z
7905d74aefff427d164bf8a4b274fc9c,163a1a773e83bb4ec009b749a84e9666,delivered,2017-05-21T08:04:03.000Z,2017-05-21T09:04:35.000Z,2017-05-22T08:37:07.000Z,2017-06-06T13:33:06.000Z,2017-06-23T00:00:00.000Z
d35f8048e8ab7b7c8e2080c53fe3cd10,c798c01690d37463672ac6710f7d6148,delivered,2017-05-21T08:05:33.000Z,2017-05-21T09:05:16.000Z,2017-05-22T11:56:20.000Z,2017-05-25T09:25:16.000Z,2017-06-19T00:00:00.000Z
f334fd16605daff29477b725df9162cb,60a54af65a5a4a0c2f348e937937e9aa,delivered,2017-05-21T08:06:10.000Z,2017-05-21T09:15:13.000Z,2017-05-24T16:33:13.000Z,2017-05-31T08:33:38.000Z,2017-06-13T00:00:00.000Z
f38baece3d405c61575ec8886dcf4cfe,a2cc9f80829ee0d67d9767a999c9de40,delivered,2017-05-21T09:02:27.000Z,2017-05-21T09:35:16.000Z,2017-05-26T10:03:25.000Z,2017-06-01T15:04:57.000Z,2017-06-13T00:00:00.000Z
fd7303a4968ffb3832a0bc5fca2d2b6a,91b3ab92e7279abc4955341318de42f2,delivered,2017-05-21T09:23:01.000Z,2017-05-21T09:43:07.000Z,2017-05-24T15:39:52.000Z,2017-05-29T11:59:31.000Z,2017-06-09T00:00:00.000Z
